,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_reg_all,param_lr_all
23,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,56,126.27942999204,4.612141629401473,14.57294233640035,1.9940828224706264,"{'reg_all': 0.01, 'lr_all': 0.1}",0.01,0.1
24,4.967540632745753,4.976265842475606,4.974224136745673,4.972676870655678,0.00372628908096857,40,115.51936634381612,0.4382875357996982,11.257864395777384,0.7839812084271773,"{'reg_all': 0.05, 'lr_all': 5e-05}",0.05,5e-05
25,4.885070245353542,4.886132802787147,4.8940524501978695,4.8884184994461855,0.004007352233018981,34,115.36748433113098,0.2620296256247836,11.49190100034078,0.5665296184396401,"{'reg_all': 0.05, 'lr_all': 0.0001}",0.05,0.0001
26,4.145991420092521,4.153459932803399,4.152622734248786,4.150691362381568,0.003340889950820927,3,116.01467196146648,0.49977785262528546,11.34138528505961,0.1017319385549329,"{'reg_all': 0.05, 'lr_all': 0.0005}",0.05,0.0005
27,4.147685826412648,4.149575833711066,4.1469990567241295,4.148086905615948,0.0010895238426613073,2,101.07861955960591,19.74232517749545,9.89287535349528,2.330094244132688,"{'reg_all': 0.05, 'lr_all': 0.001}",0.05,0.001
28,4.351894229268389,4.363302938248683,4.3708283154553245,4.362008494324132,0.007783811994086686,10,67.70360509554546,0.8723530127813162,6.766574700673421,0.5027582948199227,"{'reg_all': 0.05, 'lr_all': 0.005}",0.05,0.005
29,4.47335555225219,4.471045599659473,4.463590816674398,4.469330656195353,0.004166796414504715,15,66.85437989234924,0.014768669661184865,6.78974707921346,0.4540730586128836,"{'reg_all': 0.05, 'lr_all': 0.01}",0.05,0.01
30,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,55,67.2701636950175,0.28432473938729347,6.685503164927165,0.06047468771779776,"{'reg_all': 0.05, 'lr_all': 0.05}",0.05,0.05
31,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,64,67.088316599528,0.4633811163778922,6.67024827003479,0.6622969152617171,"{'reg_all': 0.05, 'lr_all': 0.1}",0.05,0.1
32,4.969787935362089,4.978312928282754,4.976196755827599,4.97476587315748,0.0036244029380554455,41,69.2145783106486,2.976401834186593,6.834210316340129,0.5150444318636325,"{'reg_all': 0.1, 'lr_all': 5e-05}",0.1,5e-05
33,4.900732841320819,4.906621043580881,4.907446924102755,4.904933603001485,0.0029894613430535627,35,66.73698202768962,0.1981798281334647,6.730360587437947,0.5307278768910416,"{'reg_all': 0.1, 'lr_all': 0.0001}",0.1,0.0001
34,4.240337454726501,4.244495305852947,4.235727828993653,4.240186863191034,0.003580891041577953,5,67.14574201901753,0.7837216772632744,6.8466997146606445,0.12125706959587934,"{'reg_all': 0.1, 'lr_all': 0.0005}",0.1,0.0005
35,4.141010199234581,4.150144073652086,4.147935335213802,4.146363202700157,0.0038910680580900923,1,66.71431724230449,0.10140935056997707,6.847256739934285,0.6238543912335063,"{'reg_all': 0.1, 'lr_all': 0.001}",0.1,0.001
36,4.382479952224253,4.36607211667777,4.360943776241298,4.369831948381107,0.009185276980772821,12,67.10358468691508,0.39598711514442764,6.858649015426636,0.5319760177023733,"{'reg_all': 0.1, 'lr_all': 0.005}",0.1,0.005
37,4.4713950883874425,4.48161901544263,4.457797708113638,4.470270603981237,0.009757459355126395,16,66.40396412213643,0.36169603037276743,6.750344435373942,0.5753714824702296,"{'reg_all': 0.1, 'lr_all': 0.01}",0.1,0.01
38,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,54,65.39916793505351,0.4312403304909789,6.560365915298462,0.08547381248724224,"{'reg_all': 0.1, 'lr_all': 0.05}",0.1,0.05
39,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,53,65.29850538571675,0.4063824114740621,6.505152940750122,0.4495088329096915,"{'reg_all': 0.1, 'lr_all': 0.1}",0.1,0.1
40,5.000093958354083,5.0084174950037825,5.007912578860697,5.005474677406188,0.00381032266491512,44,65.04060069719951,0.08565621992929706,6.615578095118205,0.4952858712644661,"{'reg_all': 0.5, 'lr_all': 5e-05}",0.5,5e-05
41,4.94805056367931,4.9565828529150116,4.956344280199525,4.953659232264616,0.003967123366705493,36,65.18642687797546,0.11786986707499159,6.656218608220418,0.47914049948692766,"{'reg_all': 0.5, 'lr_all': 0.0001}",0.5,0.0001
42,4.606368575138169,4.618550431802517,4.607775206048547,4.610898070996411,0.005441422734275142,23,65.15167657534282,0.1045863169181619,6.683496554692586,0.01649185287152208,"{'reg_all': 0.5, 'lr_all': 0.0005}",0.5,0.0005
43,4.419486885598127,4.425188708933972,4.428141712251049,4.424272435594383,0.0035922299223615146,13,65.09859458605449,0.06625442721836383,6.674561421076457,0.4430166705009715,"{'reg_all': 0.5, 'lr_all': 0.001}",0.5,0.001
44,4.286638381343031,4.31489535159727,4.30495683166038,4.3021635215335605,0.01170373239856098,7,65.05000964800517,0.09245306891637296,6.626245419184367,0.5128036224879775,"{'reg_all': 0.5, 'lr_all': 0.005}",0.5,0.005
45,4.3437752628474025,4.372237716351157,4.368480755635191,4.36149791161125,0.012625315781142874,9,65.23660667737325,0.31716616478162935,6.66375199953715,0.5348167032135372,"{'reg_all': 0.5, 'lr_all': 0.01}",0.5,0.01
46,4.7012273299875895,4.7081742899522805,4.695118728763701,4.70150678290119,0.005333572282274908,28,65.11727833747864,0.11265344397383699,6.686635653177897,0.012498977361999968,"{'reg_all': 0.5, 'lr_all': 0.05}",0.5,0.05
47,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,63,65.14550995826721,0.09803064307263168,6.583146572113037,0.5172564764376336,"{'reg_all': 0.5, 'lr_all': 0.1}",0.5,0.1
48,5.039981069542547,5.047793917142301,5.048025352384692,5.045266779689847,0.0037387555317071742,48,65.03296200434367,0.0384479598873362,6.626148621241252,0.49712257985903624,"{'reg_all': 1, 'lr_all': 5e-05}",1.0,5e-05
49,4.992085265513178,5.000119639197344,5.000579743945899,4.9975948828854735,0.0039004133786677848,42,65.0936729113261,0.0691120492481335,6.6365673542022705,0.5148363492000368,"{'reg_all': 1, 'lr_all': 0.0001}",1.0,0.0001
50,4.779719469974425,4.7864775026344795,4.7893393521721785,4.785178774927027,0.004033241344811262,30,65.17921463648479,0.2125765255056322,6.657236735026042,0.028012204591630938,"{'reg_all': 1, 'lr_all': 0.0005}",1.0,0.0005
51,4.672549241962874,4.674994922920643,4.6800727421201715,4.675872302334562,0.003133486836437705,25,65.02861173947652,0.03306239354620448,6.62609338760376,0.4853999746061864,"{'reg_all': 1, 'lr_all': 0.001}",1.0,0.001
52,4.52190158220902,4.5377693354226905,4.536382739454214,4.532017885695308,0.007175669969415647,19,65.08450071016948,0.08658420036257646,6.625709931055705,0.5058810603738626,"{'reg_all': 1, 'lr_all': 0.005}",1.0,0.005
53,4.507321500326887,4.526834793780039,4.510642223168358,4.5149328390917605,0.00852444305507519,18,65.29197192192078,0.27594325413104476,6.601624091466268,0.521821815161112,"{'reg_all': 1, 'lr_all': 0.01}",1.0,0.01
54,4.695275785544768,4.697104345721646,4.70838383882257,4.700254656696328,0.0057964707429792985,26,65.03170307477315,0.05963209085698933,6.680593887964885,0.015598107664591842,"{'reg_all': 1, 'lr_all': 0.05}",1.0,0.05
55,9.922936158088596,9.915136792890165,9.916918195716105,9.918330382231623,0.003336987407885821,59,65.0414617061615,0.05692023038969202,6.450061003367106,0.4863173934913096,"{'reg_all': 1, 'lr_all': 0.1}",1.0,0.1
56,5.168703575035457,5.175371593201794,5.176620173690598,5.1735651139759495,0.003475213083318042,52,65.20435961087544,0.22207095367481186,6.632187445958455,0.4780343261061042,"{'reg_all': 5, 'lr_all': 5e-05}",5.0,5e-05
57,5.135404768801386,5.141896352335185,5.143402387359885,5.140234502832151,0.003470041640466499,51,65.06248156229655,0.07226990648327365,6.660143136978149,0.5719032382945103,"{'reg_all': 5, 'lr_all': 0.0001}",5.0,0.0001
58,5.044867405901578,5.049894014902755,5.051243462873555,5.048668294559295,0.002743515797627825,50,65.3288623491923,0.4087576150625678,6.63016406695048,0.012340547044355317,"{'reg_all': 5, 'lr_all': 0.0005}",5.0,0.0005
59,5.0212540653416,5.026054111719468,5.026154520917327,5.024487565992798,0.002286797665984717,47,65.14811499913533,0.15515908062898484,6.621965805689494,0.5087464171194616,"{'reg_all': 5, 'lr_all': 0.001}",5.0,0.001
60,5.000436287195828,5.005601871771496,5.0037501136493665,5.003262757538898,0.002136812733318092,43,65.1565507253011,0.06462146735817939,6.583551963170369,0.49320825022827247,"{'reg_all': 5, 'lr_all': 0.005}",5.0,0.005
61,5.003851821299136,5.007357611518512,5.005559444073373,5.00558962563034,0.0014313919706247505,45,65.20211712519328,0.20589571318268302,6.555406967798869,0.48607655285973533,"{'reg_all': 5, 'lr_all': 0.01}",5.0,0.01
62,5.026302067583876,5.028253747482001,5.013317731266914,5.022624515444264,0.006628948503797885,46,65.05098295211792,0.030086635547363745,6.620705763498942,0.009369453061673014,"{'reg_all': 5, 'lr_all': 0.05}",5.0,0.05
63,5.05637793127938,5.058563134384263,5.02900955141625,5.047983539026631,0.01344626174894155,49,66.43668508529663,1.7052762867386704,6.592108726501465,0.4936618498772542,"{'reg_all': 5, 'lr_all': 0.1}",5.0,0.1
