,split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_reg_all,param_lr_all
24,1.0340228935962579,1.0324799881669917,1.0325142828357157,1.0330057215329884,0.0007193855182480869,40,30.7342213789622,0.10596601967992648,3.776309092839559,0.06486011741394834,"{'reg_all': 0.1, 'lr_all': 5e-05}",0.1,5e-05
25,0.9977193529059334,0.9963102207088026,0.9963325070074665,0.9967873602074008,0.0006590811595777659,32,32.52856389681498,1.5231817830678027,4.227547327677409,0.42237330573579407,"{'reg_all': 0.1, 'lr_all': 0.0001}",0.1,0.0001
26,0.933708944908462,0.9325789874484971,0.9316239533009145,0.9326372952192911,0.0008521922114903044,13,36.41465171178182,0.5796583483454528,4.50362769762675,0.2267814049388664,"{'reg_all': 0.1, 'lr_all': 0.0005}",0.1,0.0005
27,0.9210364794760167,0.9199723039684479,0.9188919443115077,0.9199669092519908,0.0008755111250685632,7,33.68655268351237,0.9136675260277959,4.091596047083537,0.0217179425573447,"{'reg_all': 0.1, 'lr_all': 0.001}",0.1,0.001
28,0.9048910690664154,0.9029093163520053,0.901603552527032,0.9031346459818175,0.0013515475896747312,4,33.0577974319458,0.20600263299404198,4.058286666870117,0.018868517125396795,"{'reg_all': 0.1, 'lr_all': 0.005}",0.1,0.005
29,0.8876808604511945,0.8867363657112459,0.8861986553759948,0.8868719605128117,0.0006126567466892013,3,33.039039293924965,0.34391481574102956,4.100144704182942,0.06729661717485513,"{'reg_all': 0.1, 'lr_all': 0.01}",0.1,0.01
30,1.0379587428016757,1.0367464340918198,1.0366256301259171,1.0371102690064709,0.0006019851799983054,41,32.52194428443909,0.9317078651309231,3.9314430554707847,0.11297541835415302,"{'reg_all': 0.5, 'lr_all': 5e-05}",0.5,5e-05
31,1.0055663785595839,1.0041349368527883,1.004012028774341,1.0045711147289045,0.0007055443139548171,33,31.44068217277527,0.391287186798907,3.9664931297302246,0.2336193170700576,"{'reg_all': 0.5, 'lr_all': 0.0001}",0.5,0.0001
32,0.9513489254981203,0.9501988096411019,0.9495225484419162,0.9503567611937128,0.0007539340411408109,21,30.4847510655721,0.4158908474451671,3.557716687520345,0.009136502686180019,"{'reg_all': 0.5, 'lr_all': 0.0005}",0.5,0.0005
33,0.9412513890498946,0.9403221546622662,0.939561410024874,0.9403783179123449,0.0006910730830849978,20,33.43407448132833,2.825145907467575,4.18879238764445,0.5750108090271531,"{'reg_all': 0.5, 'lr_all': 0.001}",0.5,0.001
34,0.936185363435577,0.9354661358871772,0.9347585186347943,0.9354700059858495,0.0005825133787464778,17,37.517403761545815,1.4108011116052708,4.575317939122518,0.0963552672039665,"{'reg_all': 0.5, 'lr_all': 0.005}",0.5,0.005
35,0.9379506988437083,0.937503439967818,0.9366691633899509,0.9373744340671589,0.0005310776287342141,19,37.899293661117554,0.22740166860767347,4.593362092971802,0.10638176431526923,"{'reg_all': 0.5, 'lr_all': 0.01}",0.5,0.01
36,1.0436316565662795,1.042475194386118,1.0422771168226135,1.0427946559250036,0.0005973476014366403,42,38.97383006413778,2.2102670013992194,4.674777030944824,0.17500453947665334,"{'reg_all': 1, 'lr_all': 5e-05}",1.0,5e-05
37,1.0164592099315275,1.0152738002660737,1.0149996176632543,1.015577542620285,0.0006334019054319072,35,37.966148853302,0.2974702474712602,4.634602387746175,0.05961533329061551,"{'reg_all': 1, 'lr_all': 0.0001}",1.0,0.0001
